well_id,date,oil_production_barrels,gas_production_mcf,water_cut_pct,pressure_psi,temperature_c
WEL000155,2022-06-10,1264,7778,13.69,1655,108
WEL000867,2021-10-16,2919,3630,59.76,2926,56
WEL000543,2018-09-12,1876,19916,41.45,4705,170
WEL001954,2024-05-31,713,14987,23.31,4520,127
WEL002007,2024-08-12,1655,12300,55.71,4093,163
WEL001427,2019-11-30,4420,17296,42.11,3164,85
WEL000127,2022-01-12,3392,18365,55.83,1552,72
WEL002771,2020-09-04,4158,6290,52.44,4275,134
WEL001153,2020-10-08,3803,2351,56.67,4366,146
WEL000261,2020-09-13,1207,19395,32.08,3155,133
WEL000575,2020-09-06,2475,6343,7.79,3152,108
WEL000201,2019-08-12,1965,9040,24.19,3177,85
WEL001276,2018-04-09,1635,4946,32.81,4502,155
WEL001128,2022-07-26,2223,1937,13.61,3249,84
WEL001121,2021-04-08,4116,15722,37.07,1684,51
WEL002696,2022-08-09,2587,4903,35.59,4977,171
WEL001348,2021-08-14,483,3704,10.76,4781,92
WEL000108,2022-02-13,2870,16407,51.44,3182,170
WEL002300,2020-06-02,433,10035,31.78,4442,78
WEL001090,2022-12-15,2177,4171,21.62,4693,83
WEL002221,2024-09-24,2516,10883,33.98,2297,54
WEL002430,2023-08-01,4216,14063,48.27,1467,120
WEL000116,2019-03-15,824,9481,11.82,2886,64
WEL000023,2020-12-27,4028,11308,52.2,4112,102
WEL000769,2023-12-01,4993,11519,13.12,3570,61
WEL001532,2020-03-02,3028,19358,49.75,3715,109
WEL000694,2024-05-18,314,9641,9.29,1360,153
WEL002004,2019-01-01,3976,2838,42.62,2292,70
WEL002013,2022-11-18,4509,12637,18.46,3817,74
WEL000103,2024-02-29,3622,4728,51.1,3169,161
WEL000097,2024-12-07,234,17807,14.5,4500,120
WEL002187,2024-05-21,4483,19245,31.16,2982,145
WEL002208,2019-10-26,3190,5127,12.96,4944,85
WEL001307,2018-04-06,3337,5194,57.73,3591,55
WEL000594,2023-12-04,3880,15607,29.81,2315,76
WEL002353,2021-02-04,336,3897,26.93,4047,135
WEL002479,2018-07-08,4419,9321,38.34,4759,60
WEL000536,2022-05-30,637,15067,38.65,3704,75
WEL001693,2024-10-16,2163,3251,50.66,4224,158
WEL002946,2020-01-02,4830,9697,40.3,1193,63
WEL001654,2019-08-03,954,2110,45.12,3425,101
WEL001144,2020-08-25,4475,2847,48.72,1202,127
WEL000641,2019-10-17,2486,4543,40.83,2261,106
WEL002837,2023-04-18,578,18301,21.54,1101,117
WEL002188,2024-11-03,1628,12201,29.42,3220,138
WEL001681,2023-07-25,1510,6428,58.77,2260,124
WEL000126,2019-03-11,3036,12003,44.16,3282,141
WEL001589,2020-07-17,2896,11688,20.23,1526,126
WEL000811,2020-07-16,3970,14869,15.24,3188,87
WEL000176,2023-05-28,2610,16003,50.1,3718,65
WEL000211,2018-02-26,1244,16047,10.02,1054,102
WEL001298,2019-02-07,2112,10402,21.06,2920,151
WEL002980,2024-05-16,4240,3430,49.79,3751,109
WEL000768,2022-11-02,831,14894,43.19,3865,154
WEL002034,2020-02-09,4451,8634,14.73,3175,178
WEL000830,2024-08-10,4893,5458,43.07,4206,135
WEL000786,2023-07-18,313,14913,57.02,3544,109
WEL001077,2023-04-27,3518,9555,8.5,3549,123
WEL000735,2023-12-31,648,7121,38.89,1483,151
WEL001988,2024-07-25,195,7712,25.83,3930,89
WEL001649,2023-08-26,1159,9165,41.58,1089,91
WEL001595,2022-12-20,1055,15062,56.67,2981,129
WEL002900,2020-06-11,3707,2923,56.85,2241,107
WEL002651,2021-02-01,883,8594,24.48,1240,136
WEL002911,2024-11-16,1172,10655,40.77,2700,158
WEL000529,2018-02-28,1914,7646,59.85,1689,179
WEL002390,2021-09-13,324,19963,14.04,1853,121
WEL002891,2020-06-22,1131,12900,15.33,1212,175
WEL002792,2023-03-31,1641,9041,45.89,3175,98
WEL002622,2018-12-25,2258,18716,18.39,1015,92
WEL001141,2018-04-04,3691,17827,16.96,4321,176
WEL001178,2024-06-30,4356,7811,44.81,3535,58
WEL002946,2023-08-17,1362,5634,29.16,4196,99
WEL001870,2022-02-18,1474,17259,31.5,1647,160
WEL002378,2019-05-11,3135,17688,13.02,4854,110
WEL002827,2019-07-16,1140,8454,54.61,2849,147
WEL000308,2019-11-01,4698,16787,11.7,1244,103
WEL001446,2018-06-03,408,6832,37.31,1371,167
WEL001789,2023-02-02,797,14694,56.43,1022,83
WEL001662,2020-02-05,1083,15114,27.77,4405,158
WEL001385,2018-03-26,3127,3465,22.07,4989,70
WEL002008,2021-02-19,4869,19819,26.38,2067,94
WEL001888,2023-03-16,803,15309,36.83,4850,139
WEL000982,2023-10-13,4182,18499,21.33,1657,148
WEL002008,2018-08-02,4870,11955,18.79,1938,168
WEL001768,2018-01-17,4351,2514,36.2,2330,88
WEL001192,2021-11-23,2307,18610,48.32,4019,138
WEL002980,2022-10-25,3719,15397,28.96,3512,50
WEL001239,2023-04-29,4922,18535,59.07,1945,53
WEL001469,2024-08-21,639,18315,41.74,2000,115
WEL002358,2022-01-16,3599,8176,18.45,4617,113
WEL000025,2021-04-11,2254,3559,9.52,1488,101
WEL001923,2022-01-01,2192,7115,36.72,1114,61
WEL001020,2021-09-01,1978,16878,21.5,4566,78
WEL000162,2022-09-17,3228,12761,49.3,4774,90
WEL002105,2023-01-27,2033,12928,37.33,3049,162
WEL000468,2019-08-26,1737,3056,17.01,1760,89
WEL002685,2020-05-09,3825,11353,57.08,1492,98
WEL000886,2018-03-04,4988,10630,59.26,1339,146
WEL002100,2019-05-10,2499,6433,13.84,4859,107
WEL001740,2019-08-24,711,19715,18.15,2205,159
WEL002524,2020-08-19,4393,18527,59.03,2725,119
WEL002709,2024-09-02,4406,7061,11.16,3983,114
WEL002986,2023-08-11,4085,17620,16.78,3443,164
WEL001212,2024-04-18,119,17351,42.2,2657,144
WEL002624,2022-08-14,2808,11674,46.35,1911,84
WEL000974,2022-09-30,1550,16545,25.0,3530,129
WEL001598,2022-08-28,3258,13111,50.7,4941,177
WEL002487,2020-01-26,1631,15006,11.63,2951,127
WEL001860,2019-08-23,690,10362,37.93,1025,141
WEL000499,2022-07-10,4858,18691,35.93,1314,140
WEL000704,2020-11-07,1790,12014,57.57,4647,115
WEL001887,2023-02-08,4089,13531,56.2,1310,89
WEL000867,2021-04-08,4826,15122,25.61,4390,151
WEL000680,2024-07-04,2887,2951,44.59,4373,50
WEL001488,2021-09-16,3479,976,15.12,3925,66
WEL002383,2019-10-04,1343,8208,59.21,1859,155
WEL000262,2018-04-17,2709,17273,56.74,1598,127
WEL002240,2023-07-25,1685,13454,49.8,3601,176
WEL002710,2019-02-16,858,1968,37.25,1956,108
WEL000783,2020-09-11,4956,16888,6.9,3554,60
WEL000447,2019-05-01,1368,17525,28.49,3124,51
WEL002840,2021-10-07,1401,7647,51.4,3332,179
WEL001309,2024-08-07,527,13045,39.09,2390,59
WEL000204,2021-09-05,1542,10261,33.93,1841,60
WEL000822,2018-05-30,4586,4058,8.92,2582,103
WEL002921,2020-04-08,2549,19885,25.35,4917,78
WEL001262,2022-02-06,1142,15214,11.39,2820,54
WEL001009,2019-10-22,4094,1075,21.13,1015,157
WEL002643,2024-06-13,492,19579,35.19,2635,119
WEL001335,2019-04-27,2502,15008,5.04,3847,174
WEL001055,2024-08-14,4242,15847,22.8,3050,68
WEL002999,2018-02-12,371,18566,35.61,2854,172
WEL001022,2018-04-12,1947,6576,24.99,4554,79
WEL001122,2022-07-30,4408,1625,44.48,4214,56
WEL001028,2021-09-14,4799,14248,32.74,3110,83
WEL001967,2019-08-27,2870,13840,57.93,3215,55
WEL001563,2021-01-13,2123,15771,12.8,2331,54
WEL001453,2019-05-19,1128,14662,43.03,2339,166
WEL000534,2020-07-13,2256,4423,36.06,2367,117
WEL000091,2020-03-12,4577,17182,43.32,2669,104
WEL000637,2019-06-21,152,18290,12.51,2697,158
WEL002573,2021-11-16,2910,7735,47.01,3373,92
WEL001360,2021-01-11,2393,3053,48.42,1203,175
WEL000792,2020-11-10,1353,15994,50.07,4140,128
WEL001983,2019-09-18,204,6034,29.58,4219,97
WEL001347,2022-01-22,4130,9597,20.15,1269,63
WEL002413,2023-03-02,4421,16879,55.74,1304,142
WEL000421,2023-02-02,4315,12144,18.9,2994,155
WEL000219,2019-04-13,2198,15037,54.27,3477,55
WEL000215,2019-07-15,1257,9644,34.9,1187,130
WEL002542,2020-07-05,147,6187,33.91,1837,84
WEL001034,2019-05-10,1708,2455,34.49,2526,78
WEL002631,2021-04-28,4861,17908,5.43,4525,123
WEL000873,2019-01-19,363,4763,55.86,3100,61
WEL001057,2021-06-26,1720,14994,53.58,1420,94
WEL002776,2018-03-04,4811,4685,32.78,2771,124
WEL000907,2021-10-04,4839,5551,42.04,4489,67
WEL002227,2020-01-19,4624,19013,54.93,1102,102
WEL000238,2021-09-05,682,5635,17.05,2943,128
WEL002477,2019-05-21,179,2248,34.78,2297,92
WEL002521,2019-10-30,3546,19265,56.99,4315,121
WEL002801,2022-07-25,2282,4561,49.12,2864,58
WEL000476,2023-10-20,4574,10597,43.73,2928,140
WEL000590,2021-02-17,1168,11015,37.83,1262,68
WEL000682,2020-12-22,2079,18170,6.39,1568,152
WEL000685,2022-04-16,100,5548,12.9,1371,172
WEL000774,2024-01-25,493,16476,21.38,3937,130
WEL001130,2018-02-16,4222,14496,51.13,4288,139
WEL002891,2021-12-04,2694,16764,19.57,1469,142
WEL002653,2024-10-12,1062,11126,39.81,3028,92
WEL002315,2024-05-12,2240,2008,24.88,4373,175
WEL000159,2022-12-01,2372,17021,9.27,2049,72
WEL000887,2023-10-16,3385,8150,19.71,2650,81
WEL001283,2020-05-10,790,10062,33.9,2533,131
WEL001638,2024-11-29,2604,19506,28.9,3560,153
WEL000422,2024-04-20,1591,14306,35.76,1303,144
WEL000374,2018-09-03,417,4740,6.6,3822,179
WEL001953,2024-08-19,3794,1457,42.9,2505,177
WEL002471,2020-05-19,3548,12200,47.68,4292,52
WEL001196,2023-01-29,498,9731,27.27,3467,132
WEL001445,2022-01-06,4999,19029,54.72,4294,137
WEL000940,2018-10-18,491,12692,41.67,2830,87
WEL002115,2018-02-18,1212,5050,39.71,1362,125
WEL000846,2023-06-27,2805,9946,34.58,3422,129
WEL000302,2023-07-11,2055,12239,5.99,4440,102
WEL001490,2020-09-24,2233,17537,55.53,4534,74
WEL002131,2023-10-25,865,11741,28.01,2564,85
WEL000927,2021-06-23,4587,12622,9.56,4866,60
WEL001635,2021-09-10,945,11461,18.65,3529,125
WEL002447,2022-10-02,4277,14403,31.16,2043,119
WEL002646,2023-08-16,3867,9125,41.37,1507,130
WEL002752,2024-08-25,1999,15579,40.42,2858,85
WEL002153,2023-11-10,1177,9943,19.98,3628,166
WEL002256,2019-01-07,4092,19730,7.06,4238,112
WEL000896,2022-12-22,3742,6978,22.24,3809,131
WEL000004,2024-07-17,2597,2145,37.2,1426,112
WEL001429,2024-07-16,537,3879,8.5,2836,165
WEL002324,2023-03-19,2926,1087,57.56,1186,169
WEL001387,2021-03-31,653,14575,50.27,2213,165
WEL000466,2022-12-05,3938,7652,38.97,3132,110
WEL001795,2022-04-23,4844,1592,8.83,3404,65
WEL001370,2018-08-12,620,15047,54.75,1624,104
WEL002305,2021-02-11,3432,4543,44.19,1883,133
WEL002611,2022-06-28,278,5424,13.27,2004,164
WEL000338,2019-06-27,2780,14405,46.87,1819,100
WEL000458,2021-01-22,373,3751,52.34,3668,129
WEL000690,2023-05-16,4823,8211,25.51,3899,79
WEL001504,2022-07-19,2488,9643,52.32,1100,141
WEL001199,2023-09-30,3415,7722,28.5,4031,84
WEL000315,2020-06-09,3769,10895,6.2,3770,170
WEL000081,2020-01-11,2389,11019,34.12,2286,158
WEL000880,2023-07-04,2906,6869,17.86,1018,83
WEL001187,2021-12-21,3408,14551,9.07,4884,145
WEL002787,2021-03-20,831,18261,38.59,4115,156
WEL000378,2019-10-01,2183,18491,56.03,2607,128
WEL002716,2018-11-12,1812,909,51.18,4242,87
WEL001149,2018-11-13,1732,8777,10.99,2339,106
WEL002569,2022-03-22,1661,13948,16.62,2319,152
WEL000193,2020-07-10,2675,11331,59.01,4619,146
WEL000205,2021-05-28,2422,17342,38.17,4477,164
WEL002548,2019-06-29,117,1983,44.62,2544,108
WEL000329,2024-02-04,642,14887,27.62,4440,130
WEL000961,2019-01-04,3961,8751,50.8,2314,145
WEL002988,2019-03-18,1959,14379,51.06,3861,51
WEL000555,2018-10-09,2370,15823,34.43,2969,91
WEL002101,2022-06-13,3423,5907,6.82,2902,56
WEL002377,2022-09-13,2910,5649,54.47,3675,55
WEL002024,2022-02-02,2984,6626,39.36,1383,160
WEL000569,2021-01-27,155,13019,56.88,2639,76
WEL001714,2023-11-13,3919,2885,5.2,2505,54
WEL002063,2022-12-19,3299,9473,43.96,1405,137
WEL002387,2024-05-30,3318,6584,25.82,2417,53
WEL000131,2018-10-25,3182,10818,41.79,4392,94
WEL000812,2021-03-06,1846,5785,27.97,1153,73
WEL002659,2019-02-23,4070,793,56.01,3194,82
WEL000033,2020-12-17,4609,18746,17.07,1980,92
WEL001053,2019-07-29,2403,866,20.73,4655,135
WEL001135,2024-05-16,4794,5075,14.8,1901,77
WEL000695,2021-05-08,1567,10176,15.55,3058,120
WEL002366,2021-06-07,3261,13495,54.23,3464,92
WEL002209,2021-11-18,2112,7862,48.69,3484,89
WEL000383,2022-09-18,3870,13448,15.91,1503,160
WEL002401,2018-01-27,189,11266,48.39,1007,74
WEL000577,2024-08-13,4782,13317,35.62,1979,91
WEL000171,2018-06-15,1490,1032,51.44,1416,81
WEL001269,2022-04-05,373,11821,32.44,3060,159
WEL000310,2019-05-01,3611,11708,58.97,4228,57
WEL000941,2022-07-14,4581,16521,12.07,2150,115
WEL000427,2020-07-23,3186,1404,36.51,2880,169
WEL001404,2018-10-12,309,10226,7.26,1701,62
WEL001875,2022-04-30,2420,15865,36.19,2042,63
WEL001660,2018-10-16,2270,16907,30.96,2627,141
WEL000617,2021-05-15,4403,14407,16.21,1352,78
WEL002202,2022-07-15,955,7437,9.77,3164,155
WEL001542,2020-06-02,1433,8048,6.97,1952,94
WEL001393,2024-11-20,730,18234,35.29,3724,93
WEL000497,2022-10-24,1698,1936,39.91,4714,100
WEL001684,2018-11-18,207,7362,6.4,2494,74
WEL002912,2024-06-17,1524,19005,16.06,4604,76
WEL000440,2021-10-04,2159,8429,16.61,2677,174
WEL001667,2022-08-20,526,1503,19.33,2800,118
WEL000495,2020-08-05,4405,2133,32.87,3701,146
WEL002110,2023-07-10,2508,9293,39.6,3857,99
WEL000336,2018-02-10,4320,15070,20.58,3995,141
WEL000763,2020-09-19,2020,17359,40.45,1919,82
WEL002734,2024-06-21,4774,13090,57.65,4933,142
WEL001490,2022-09-19,2440,2547,43.22,1714,145
WEL000471,2023-10-11,1684,6284,17.1,3729,128
WEL001764,2021-08-23,4577,2145,43.57,1885,99
WEL002578,2024-01-23,3181,1008,49.6,3098,90
WEL002079,2023-05-12,1119,8064,34.52,4330,160
WEL000557,2023-11-16,402,19503,48.18,3895,141
WEL001489,2021-10-09,4638,16686,38.05,2899,143
WEL002370,2018-08-22,1421,6130,57.7,1104,63
WEL001796,2018-07-25,2575,18645,12.13,3697,85
WEL000685,2019-06-29,3375,13603,54.35,3798,170
WEL001835,2023-03-16,353,7396,36.65,2987,141
WEL002404,2019-12-31,477,937,7.1,1269,59
WEL001354,2021-08-05,3452,2891,19.84,2311,122
WEL002407,2019-06-09,2961,17809,50.25,4626,118
WEL002954,2020-01-04,4887,3372,52.11,3222,65
WEL000817,2019-02-04,4197,15753,21.33,3844,139
WEL000314,2020-11-03,1305,3362,56.74,1299,95
WEL001914,2024-02-11,1958,7473,28.2,1743,62
WEL000671,2021-02-17,3850,4439,32.17,1093,85
WEL002393,2020-06-03,3868,6026,8.28,4416,143
WEL001513,2018-08-25,2107,5036,53.47,1410,65
WEL001806,2023-05-22,3197,14662,56.0,3885,115
WEL001943,2021-08-14,2374,3347,50.98,1420,110
WEL001478,2018-09-07,3680,5288,6.74,4981,96
WEL002562,2021-12-21,2004,4907,23.56,2496,111
WEL002438,2023-07-04,2720,12294,7.3,2310,149
WEL001232,2018-08-23,2090,17196,46.04,4827,114
WEL002102,2022-05-31,2809,2571,25.63,1572,136
WEL000063,2022-08-20,4930,15471,10.2,2156,96
WEL000374,2021-07-01,976,10807,46.75,3623,55
WEL000426,2019-04-19,1359,2331,25.07,3005,102
WEL002592,2019-05-17,1607,7884,45.26,1125,102
WEL002164,2018-10-06,4220,7384,58.85,4357,82
WEL002042,2021-10-07,4359,16913,59.32,2418,59
WEL000279,2018-05-30,2010,17408,14.6,4002,177
WEL001600,2018-05-14,4994,2708,57.34,4723,93
WEL001566,2021-01-16,484,5818,51.07,3910,135
WEL002993,2022-03-22,645,1608,19.62,1114,96
WEL001665,2019-06-08,2486,17097,49.89,4283,77
WEL001945,2021-05-01,793,5294,51.81,3500,133
WEL001042,2021-07-09,2873,7408,10.12,3883,70
WEL001637,2022-12-25,3644,9230,57.95,1736,134
WEL001299,2022-06-06,4345,9418,43.42,3172,108
WEL002740,2018-08-19,3108,13787,55.59,4335,118
WEL002153,2021-02-28,802,19945,13.8,3103,60
WEL001062,2018-06-20,1367,12602,6.53,3650,51
WEL002177,2020-07-22,4724,18202,45.06,1868,82
WEL001027,2022-11-27,4013,16422,26.31,4760,137
WEL002736,2019-11-21,1593,9269,40.31,1979,112
WEL000241,2018-03-12,3941,7481,43.24,3414,119
WEL001934,2020-02-13,3528,13697,10.54,4572,122
WEL002780,2020-07-17,4596,11081,52.94,4266,78
WEL002394,2022-10-18,602,10776,19.81,4965,87
WEL001167,2022-12-09,4809,14910,13.52,1310,163
WEL002032,2019-04-25,1729,17437,25.54,3414,58
WEL000777,2020-07-18,1374,14328,48.02,4428,70
WEL002779,2024-01-31,274,11825,25.4,3788,112
WEL002493,2018-05-08,3976,17733,6.51,1953,106
WEL001704,2023-06-30,2073,15474,44.32,1742,72
WEL002478,2020-11-04,2256,9372,8.7,4552,152
WEL000374,2024-01-16,4989,4669,29.52,3210,134
WEL000907,2018-08-08,3353,17132,24.1,2438,106
WEL001392,2023-04-05,4128,13776,32.02,3253,62
WEL000214,2022-06-06,4631,14935,21.3,1869,112
WEL002311,2022-12-29,1908,9464,13.27,3628,108
WEL000035,2021-03-16,1104,12019,45.09,1072,74
WEL002268,2022-09-01,1971,9122,55.68,1267,77
WEL000628,2024-10-29,4805,515,43.58,1973,122
WEL001001,2018-08-09,4785,17379,35.99,3337,125
WEL001361,2022-11-26,3918,8067,56.64,4832,144
WEL001331,2020-06-06,2876,17885,47.82,1030,113
WEL001429,2024-04-19,1639,12786,35.58,2161,167
WEL001598,2019-03-30,4439,12391,54.89,3522,163
WEL000303,2018-04-18,4283,4626,33.01,2844,89
WEL000767,2023-07-23,2083,13917,9.44,3836,128
WEL002295,2020-01-29,1748,4481,24.46,4132,175
WEL000422,2023-06-05,592,17011,42.06,3562,149
WEL002442,2021-11-03,4647,14814,31.62,3145,167
WEL000385,2018-02-25,3245,17037,34.15,1271,140
WEL001226,2021-04-12,1285,12164,24.11,3237,157
WEL001962,2020-12-21,2238,7479,19.49,4505,169
WEL000698,2023-04-16,474,1320,21.36,1495,119
WEL001661,2020-08-04,3248,18900,34.82,2019,112
WEL002515,2021-08-28,1632,2667,14.05,3332,105
WEL000368,2023-05-17,2579,18292,40.16,2477,149
WEL000049,2020-01-29,2362,9429,59.3,2223,84
WEL000728,2024-07-29,1258,6279,10.95,1332,80
WEL002711,2018-05-20,4828,9931,44.31,1651,144
WEL000877,2024-04-22,1175,5857,8.28,2931,76
WEL001355,2018-01-13,3095,16626,58.11,4450,101
WEL002256,2021-05-21,153,6959,19.34,1262,122
WEL001303,2019-12-13,4745,5406,5.65,1831,116
WEL000394,2021-02-14,1080,3392,26.35,4612,177
WEL002239,2022-05-05,2377,13300,37.72,3447,66
WEL000725,2021-04-30,4534,3656,10.03,4287,165
WEL002194,2023-08-16,4162,9755,48.58,4649,152
WEL002874,2023-09-13,2750,17229,21.43,2443,161
WEL001574,2019-05-23,4248,12879,49.97,3054,52
WEL001985,2021-01-29,3405,19608,57.12,2226,149
WEL002387,2022-04-18,1396,17935,22.7,3382,168
WEL000471,2021-01-02,2335,4709,6.22,3621,63
WEL000530,2023-07-30,2773,3894,33.48,4299,170
WEL002010,2024-09-17,3856,15098,6.51,4870,177
WEL000208,2019-05-23,1402,17482,49.87,2876,179
WEL001590,2018-07-05,2317,8100,30.37,3523,160
WEL002346,2022-08-19,815,18345,19.75,1510,101
WEL001835,2021-03-18,4984,13970,26.86,4774,94
WEL001545,2024-05-31,4978,8651,32.33,3890,82
WEL000654,2022-02-04,4631,17447,48.98,1442,95
WEL001599,2022-10-15,4393,3980,36.16,3027,67
WEL000544,2020-07-30,2263,16389,39.91,4346,161
WEL001268,2022-12-09,412,17693,23.61,3649,90
WEL001456,2023-08-16,1932,9349,34.1,1128,87
WEL002834,2019-09-29,2625,17559,7.69,1144,59
WEL000502,2018-11-24,1508,17568,23.35,4353,163
WEL002332,2024-11-12,2429,10235,28.84,2023,107
WEL000432,2020-09-19,3557,924,37.13,1560,51
WEL000946,2023-02-02,1316,17490,27.41,1313,87
WEL000901,2023-05-30,207,7064,40.21,3997,107
WEL001778,2023-02-09,4146,7057,29.16,3159,142
WEL002274,2023-04-02,1668,15332,9.87,2726,66
WEL001448,2018-11-15,2747,16984,57.8,2292,130
WEL002145,2020-05-05,3266,14582,24.7,4335,57
WEL000129,2023-10-05,2924,17301,11.34,1585,129
WEL000972,2018-01-20,4330,521,59.65,2938,82
WEL002383,2022-08-31,4188,8462,59.2,1226,130
WEL001915,2022-07-11,3716,15177,44.55,4853,62
WEL001195,2020-05-25,590,19200,59.52,4151,56
WEL002413,2019-07-31,4092,6174,59.74,2496,94
WEL002029,2019-03-21,3824,3755,59.76,4979,121
WEL001941,2022-08-18,1702,12838,16.8,4584,155
WEL002299,2018-01-26,1387,19769,41.84,3756,131
WEL000896,2022-07-26,4937,13133,45.07,1177,72
WEL000599,2022-04-19,1760,6947,45.13,3878,164
WEL001993,2018-10-16,765,3478,32.48,3588,167
WEL002226,2024-04-23,2673,5743,50.86,2637,52
WEL001060,2018-08-25,2023,18763,13.33,4848,70
WEL001123,2021-11-09,977,3165,40.57,2442,83
WEL000682,2019-12-28,3356,6798,38.51,1794,128
WEL001113,2021-06-04,4133,14738,42.24,4477,60
WEL000652,2019-12-10,4442,8212,44.41,4791,123
WEL000048,2023-03-05,1049,4285,29.45,2325,131
WEL000709,2020-02-25,1750,15907,48.22,4733,171
WEL001575,2021-04-01,4637,6347,19.03,3052,164
WEL000863,2023-10-24,4628,14491,51.7,1218,134
WEL001783,2021-03-09,1252,3119,56.5,4946,111
WEL001631,2024-05-20,3350,10001,44.21,2388,77
WEL002287,2023-06-26,1102,3048,46.9,1918,51
WEL000287,2021-01-24,1961,19914,23.51,4269,153
WEL000560,2020-02-16,3129,15609,23.89,2354,173
WEL002416,2023-11-22,3707,15373,59.46,3070,163
WEL001274,2021-11-29,2638,19155,34.42,4465,64
WEL001781,2019-12-14,298,1207,13.16,4358,99
WEL002180,2022-06-28,3225,16677,8.37,4083,145
WEL001346,2020-11-18,4835,10953,28.59,3416,153
WEL002346,2019-08-29,960,14882,55.83,2832,58
WEL002174,2021-09-28,1456,17408,31.62,3784,166
WEL000585,2021-12-10,821,1596,29.74,1794,108
WEL001514,2018-12-02,506,18748,21.83,3733,85
WEL000972,2023-01-15,2897,6827,33.04,3665,125
WEL001898,2019-04-19,4430,13306,59.24,2382,117
WEL001345,2022-10-16,2881,7568,44.75,1451,66
WEL001166,2021-04-15,2725,3746,55.64,1367,68
WEL001030,2020-04-01,1140,3393,57.55,2103,171
WEL001740,2024-11-17,1574,14075,38.3,1166,123
WEL000391,2020-01-26,2662,2996,31.88,1781,50
WEL002350,2018-05-20,915,1801,8.62,4970,83
WEL001502,2023-12-14,2584,9580,29.92,1710,154
WEL001896,2023-10-08,3598,19582,16.92,3885,105
WEL002841,2019-04-17,3304,18484,42.44,2913,52
WEL000752,2020-02-07,1575,18370,35.94,1295,53
WEL001377,2024-02-12,4047,14894,5.97,3797,91
WEL001220,2018-10-19,4227,6978,35.33,1061,106
WEL000978,2022-10-31,2941,18961,23.25,2045,173
WEL002211,2023-03-30,4722,7541,45.3,1086,157
WEL002588,2023-10-23,2702,5739,8.16,2253,124
WEL000407,2018-09-02,1076,2713,51.97,1716,150
WEL001175,2022-12-24,943,9374,19.99,2120,100
WEL002830,2022-11-17,2313,11139,13.38,2064,135
WEL001683,2024-05-27,2534,10151,30.53,2442,125
WEL000144,2023-08-28,211,3877,41.0,3713,165
WEL001920,2024-10-13,3573,5695,58.0,4328,63
WEL000976,2023-08-23,3537,11422,6.12,4219,69
WEL001991,2019-12-30,3605,1530,24.57,4279,138
WEL002876,2022-11-06,4244,11726,18.05,2702,81
WEL000697,2019-07-25,3483,5541,57.17,3472,153
WEL000231,2019-02-03,2280,10054,26.55,4899,124
WEL001024,2019-06-24,4361,8915,13.69,3019,88
WEL000106,2018-01-04,4864,9411,26.47,4608,79
WEL002396,2024-01-10,2728,10826,42.23,3505,51
WEL001514,2021-05-28,1307,7206,55.15,4423,171
WEL002528,2020-08-21,1010,13944,47.92,2680,67
WEL002605,2021-07-13,4001,10906,22.95,2413,70
WEL000567,2023-10-05,3081,5906,25.04,2403,147
WEL001910,2021-05-13,1737,16492,42.71,1728,143
WEL000771,2024-02-11,2746,19527,58.3,4148,73
WEL002708,2022-04-07,2477,15336,31.72,3558,140
WEL001240,2019-02-20,2444,8444,57.7,1281,144
WEL001906,2022-03-19,641,7826,7.87,4046,99
WEL001804,2021-02-20,4056,7280,53.57,1942,126
WEL000184,2023-08-29,399,10388,17.96,1997,98
WEL001529,2018-04-22,3406,12860,13.28,4178,141
WEL001831,2018-06-14,4231,15328,20.5,2838,52
WEL002963,2022-10-31,2001,500,7.1,1347,125
WEL001449,2020-05-02,2384,14638,38.14,4181,177
WEL001687,2019-11-19,197,9371,30.32,2079,135
WEL001107,2020-11-30,3923,12200,9.87,1800,160
WEL002571,2020-05-20,181,11952,31.37,1044,161
WEL002062,2018-03-20,3141,12159,43.3,4764,117
WEL000380,2018-04-29,3542,9504,11.17,1467,123
WEL000010,2023-04-22,2972,14109,57.0,3050,123
WEL001340,2021-08-11,764,3964,12.83,3957,179
WEL000612,2021-10-01,4680,12928,24.25,2855,158
WEL002311,2018-02-14,4783,17308,19.8,1836,143
WEL002281,2020-02-20,4122,9456,14.9,3799,63
WEL001752,2020-12-05,527,13924,27.14,3926,132
WEL000361,2022-03-06,3042,4594,12.18,4820,154
